10,0.0
20,0.09940552711486816
30,0.1546921730041504
40,0.3081049919128418
50,0.4445528984069824
60,0.6502923965454102
70,0.689976692199707
80,1.4974865913391113
90,1.7385835647583008
100,2.096071481704712
110,1.677781581878662
120,2.050877571105957
130,2.14802622795105
140,2.295302391052246
150,2.774202346801758
